[0.89287826 6.96348816];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.90903088 6.40729011];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[ 0.26185815 19.46311764];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.91063604 9.91753256];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.78563454 9.2602624 ];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701];[0.51523024 9.39737701]
[ 0.66115009 19.20355858];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[ 0.75443031 13.71711165];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.16976682 3.55302024];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[ 0.44665977 19.5928601 ];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[ 0.81012416 12.17001566];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[ 0.64976414 13.32633777];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358];[0.52263796 9.50896358]
[0.01390741 2.17142777];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52303022 7.47665951];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819];[0.52042091 9.57731819]
[0.46763906 0.00638637];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.6536568  17.03587825];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.17854726 17.03538653];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759];[ 0.49769953 10.27209759]
[0.36588607 4.5766148 ];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.522492   14.59381942];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.17388743 12.34088409];[0.61645445 2.82667639];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.33412062 13.99498925];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574];[ 0.50989282 10.22157574]
